"Site: Sample Site Canada",,,,,,,,
Thermistor: VT3,,,,,,,,
,,,,,,,,
Date,Time,Bead #1(-0.60m),Bead #2(-0.90m),Bead #3(-1.20m),Bead #4(-1.50m),Bead #5(-1.80m),Bead #6(-2.10m),Bead #7(-2.40m)
08/12/2000,12:00:00,9.2807,8.0593,6.3078,4.7432,3.0531,0.9929,-0.3327
08/13/2000,0:00:00,9.9124,8.1142,6.3281,4.7631,3.0531,1.0587,-0.3327
08/13/2000,12:00:00,9.5633,8.2801,6.4479,4.8282,3.0731,1.1544,-0.2667
08/14/2000,0:00:00,9.6849,8.1445,6.4479,4.8632,3.1081,1.1845,-0.287
08/14/2000,12:00:00,9.2552,8.1646,6.5029,4.8978,3.1681,1.2802,-0.2261
08/15/2000,0:00:00,9.6998,8.1142,6.4328,4.8978,3.1881,1.3458,-0.2261
08/15/2000,12:00:00,9.2807,8.1846,6.5278,4.9577,3.2281,1.4411,-0.1702
08/16/2000,0:00:00,9.6239,8.1142,6.4878,4.9878,3.268,1.4866,-0.1599
08/16/2000,12:00:00,9.2807,8.1445,6.4878,4.9577,3.268,1.5219,-0.1599
08/17/2000,0:00:00,8.7315,7.8433,6.4328,4.978,3.308,1.6023,-0.1599
08/17/2000,12:00:00,7.8772,7.5427,6.3281,4.9577,3.3431,1.6626,-0.0738
08/18/2000,0:00:00,7.8223,7.1821,6.1432,4.8632,3.3231,1.7028,-0.013
08/18/2000,12:00:00,7.6768,7.1372,6.0084,4.803,3.3431,1.7581,0.0478
08/19/2000,0:00:00,7.8923,6.9972,5.8634,4.6683,3.268,1.7581,0.1086
08/19/2000,12:00:00,7.7169,7.0221,5.8288,4.6434,3.248,1.8081,0.2099
08/20/2000,0:00:00,8.0732,6.9421,5.7686,4.5636,3.213,1.8081,0.3263
08/20/2000,12:00:00,7.9177,7.0372,5.7686,4.5437,3.2032,1.8081,0.3873
08/21/2000,0:00:00,7.3361,6.7769,5.7087,4.5136,3.1881,1.8081,0.4075
08/21/2000,12:00:00,6.576,6.5172,5.6688,4.5136,3.1881,1.8081,0.448
08/22/2000,0:00:00,6.3563,6.1175,5.4095,4.369,3.248,1.8433,0.4934
08/22/2000,12:00:00,5.9167,5.858,5.2097,4.2441,3.1681,1.8282,0.4934
08/23/2000,0:00:00,5.9717,5.5885,4.9903,4.1044,3.0731,1.8081,0.4934
08/23/2000,12:00:00,5.7169,5.5035,4.8657,3.9696,3.0229,1.7982,0.4934
08/24/2000,0:00:00,6.1514,5.5185,4.7656,3.8897,2.9629,1.7782,0.5338
08/24/2000,12:00:00,6.3363,5.858,4.9255,3.9696,3.0429,1.8433,0.5944
08/25/2000,0:00:00,6.1314,5.6631,4.8457,3.8747,2.9478,1.8081,0.554
08/25/2000,12:00:00,5.0782,5.249,4.7058,3.7899,2.8678,1.7429,0.5338
08/26/2000,0:00:00,4.5942,4.7801,4.4513,3.7101,2.8078,1.7028,0.5136
08/26/2000,12:00:00,4.0951,4.4008,4.1867,3.545,2.7228,1.6626,0.5136
08/27/2000,0:00:00,4.2148,4.161,3.8922,3.3453,2.5926,1.6224,0.4934
08/27/2000,12:00:00,3.7008,3.9863,3.7374,3.1903,2.5125,1.542,0.4934
08/28/2000,0:00:00,4.2999,3.9615,3.6075,3.0753,2.4324,1.542,0.4934
08/28/2000,12:00:00,4.0951,3.9615,3.5276,2.95,2.342,1.4612,0.4682
08/29/2000,0:00:00,4.0202,3.8666,3.4526,2.89,2.2668,1.4411,0.4831
08/29/2000,12:00:00,3.1211,3.5618,3.3478,2.79,2.2018,1.3607,0.4682
08/30/2000,0:00:00,3.0611,3.2271,3.0978,2.6499,2.1265,1.3204,0.448
08/30/2000,12:00:00,2.6807,3.0322,2.9525,2.5498,2.041,1.2802,0.4278
08/31/2000,0:00:00,2.6607,2.8269,2.7574,2.4293,1.9456,1.2399,0.4278
08/31/2000,12:00:00,2.4602,2.7118,2.6173,2.289,1.8654,1.1845,0.4075
09/01/2000,0:00:00,2.9008,2.6819,2.4571,2.1687,1.7699,1.1544,0.3671
09/01/2000,12:00:00,2.9208,2.7869,2.4318,2.0484,1.6445,1.0738,0.3263
09/02/2000,0:00:00,3.4759,2.8869,2.4318,2.0083,1.5993,1.0183,0.3263
09/02/2000,12:00:00,3.3809,3.0472,2.4971,1.9879,1.5641,0.9929,0.3061
09/03/2000,0:00:00,3.7807,3.1072,2.5119,2.0083,1.5239,0.9579,0.2859
09/03/2000,12:00:00,3.5558,3.1872,2.5723,2.0083,1.5038,0.9172,0.2709
09/04/2000,0:00:00,4.3996,3.402,2.6022,2.0083,1.4837,0.9172,0.2709
09/04/2000,12:00:00,4.4945,3.6869,2.7574,2.0632,1.5038,0.8971,0.2454
09/05/2000,0:00:00,4.9085,3.8816,2.8925,2.1286,1.5239,0.9172,0.2454
09/05/2000,12:00:00,4.8738,4.0413,3.0276,2.2088,1.544,0.8971,0.2454
09/06/2000,0:00:00,5.2381,4.2009,3.1328,2.3041,1.5993,0.9172,0.2454
09/06/2000,12:00:00,4.9288,4.3458,3.2927,2.4194,1.6646,0.978,0.2709
09/07/2000,0:00:00,4.1749,3.9863,3.3327,2.4746,1.7199,0.9929,0.2709
09/07/2000,12:00:00,3.8006,3.7268,3.2279,2.4746,1.7699,1.0183,0.3061
09/08/2000,0:00:00,3.9554,3.6368,3.0978,2.4546,1.79,1.0738,0.3263
09/08/2000,12:00:00,3.336,3.462,3.0676,2.4293,1.79,1.0989,0.3366
09/09/2000,0:00:00,2.8208,3.0472,2.8725,2.3642,1.7699,1.0989,0.3366
09/09/2000,12:00:00,2.4855,2.7469,2.6324,2.244,1.7199,1.0587,0.3263
09/10/2000,0:00:00,2.3551,2.5366,2.4571,2.1286,1.6797,1.0587,0.3366
09/10/2000,12:00:00,1.9739,2.3412,2.3267,2.0231,1.6092,1.0385,0.3366
09/11/2000,0:00:00,1.9186,2.1208,2.1311,1.8675,1.5239,0.9929,0.3061
09/11/2000,12:00:00,1.8785,2.0504,2.0108,1.7822,1.4484,0.9579,0.3061
09/12/2000,0:00:00,2.0643,2.0202,1.9101,1.6868,1.3828,0.9172,0.2859
09/12/2000,12:00:00,1.9591,2.0202,1.8499,1.6064,1.2924,0.8418,0.2454
09/13/2000,0:00:00,2.1748,1.9853,1.7946,1.5059,1.2268,0.7962,0.2099
09/13/2000,12:00:00,1.9739,2.0202,1.7847,1.4706,1.1865,0.7558,0.2099
09/14/2000,0:00:00,1.9186,1.8899,1.7294,1.4251,1.1261,0.7155,0.1896
09/14/2000,12:00:00,1.6777,1.8044,1.6491,1.3648,1.1162,0.6854,0.1747
09/15/2000,0:00:00,1.9591,1.8044,1.6089,1.3298,1.0961,0.6549,0.1644
09/15/2000,12:00:00,1.8584,1.8245,1.5888,1.3044,1.0356,0.6347,0.1644
09/16/2000,0:00:00,2.0794,1.8445,1.5486,1.249,1.0003,0.6195,0.1239
09/16/2000,12:00:00,1.8384,1.8245,1.5486,1.2239,0.965,0.5791,0.1086
09/17/2000,0:00:00,1.6527,1.7191,1.5285,1.2239,0.9547,0.5589,0.1086
09/17/2000,12:00:00,1.215,1.5232,1.4477,1.1483,0.9197,0.5387,0.0834
09/18/2000,0:00:00,1.215,1.3218,1.3171,1.1384,0.8995,0.5185,0.0834
09/18/2000,12:00:00,0.9128,1.2011,1.2112,1.0578,0.8387,0.5185,0.0834
09/19/2000,0:00:00,0.7108,1.0198,1.0854,0.9769,0.8036,0.4933,0.0478
09/19/2000,12:00:00,0.4937,0.8788,0.9794,0.8811,0.758,0.4731,0.0276
09/20/2000,0:00:00,0.2458,0.6566,0.8283,0.7802,0.6773,0.4124,0.0123
09/20/2000,12:00:00,0.0433,0.4596,0.6868,0.6694,0.6167,0.3922,0.0123
09/21/2000,0:00:00,-0.0531,0.3333,0.5656,0.5783,0.5561,0.3514,0.0023
09/21/2000,12:00:00,-0.1139,0.2521,0.4798,0.5025,0.4803,0.3312,0.0023
09/22/2000,0:00:00,-0.1544,0.1559,0.3634,0.3964,0.4349,0.2705,-0.013
09/22/2000,12:00:00,-0.1544,0.1104,0.257,0.3152,0.3387,0.2147,-0.0738
09/23/2000,0:00:00,0.028,0.1559,0.2215,0.2395,0.2728,0.1693,-0.0738
09/23/2000,12:00:00,0.3472,0.3131,0.2215,0.1987,0.2173,0.1337,-0.0941
09/24/2000,0:00:00,0.2862,0.3738,0.2825,0.1838,0.1765,0.0729,-0.1296
09/24/2000,12:00:00,-0.0733,0.2319,0.2825,0.1987,0.1616,0.0729,-0.1296
09/25/2000,0:00:00,-0.2915,0.0546,0.2012,0.1735,0.1616,0.0527,-0.1296
09/25/2000,12:00:00,-0.5914,-0.1278,0.0594,0.0925,0.1108,0.0274,-0.1599
09/26/2000,0:00:00,-0.6831,-0.2139,0.0139,0.0569,0.1108,0.0374,-0.1296
09/26/2000,12:00:00,-0.8973,-0.2139,-0.1027,-0.0039,0.055,0.0121,-0.1599
09/27/2000,0:00:00,-1.1167,-0.2242,-0.1483,-0.0647,0.0145,0.0121,-0.1599
09/27/2000,12:00:00,-1.5058,-0.3207,-0.1586,-0.1508,-0.0463,-0.0487,-0.1599
09/28/2000,0:00:00,-1.6954,-0.3767,-0.1992,-0.1508,-0.0869,-0.069,-0.1599
09/28/2000,12:00:00,-2.0195,-0.5036,-0.2551,-0.1814,-0.1274,-0.1348,-0.1599
09/29/2000,0:00:00,-2.1688,-0.6667,-0.2957,-0.217,-0.1427,-0.1045,-0.1905
09/29/2000,12:00:00,-2.8362,-0.7889,-0.2398,-0.1611,-0.1427,-0.1348,-0.1599
09/30/2000,0:00:00,-3.018,-1.054,-0.2754,-0.2017,-0.173,-0.1348,-0.1599
09/30/2000,12:00:00,-2.8257,-1.1869,-0.2957,-0.2017,-0.173,-0.1348,-0.1599
10/01/2000,0:00:00,-2.6493,-1.2382,-0.2754,-0.1814,-0.1274,-0.1045,-0.1599
10/01/2000,12:00:00,-2.8257,-1.3351,-0.3111,-0.2017,-0.1427,-0.1045,-0.1599
10/02/2000,0:00:00,-2.9141,-1.4378,-0.3211,-0.2017,-0.1427,-0.1348,-0.1599
10/02/2000,12:00:00,-3.096,-1.5197,-0.377,-0.217,-0.173,-0.1348,-0.1702
10/03/2000,0:00:00,-2.9556,-1.5657,-0.3973,-0.217,-0.173,-0.1348,-0.1599
10/03/2000,12:00:00,-2.8934,-1.6067,-0.438,-0.217,-0.1427,-0.1348,-0.1599
10/04/2000,0:00:00,-2.9866,-1.6787,-0.5193,-0.2982,-0.1427,-0.1348,-0.2108
10/04/2000,12:00:00,-3.6388,-1.7712,-0.499,-0.217,-0.173,-0.1348,-0.1599
10/05/2000,0:00:00,-3.8324,-2.0334,-0.56,-0.2423,-0.173,-0.1348,-0.1599
10/05/2000,12:00:00,-3.8482,-2.1519,-0.6314,-0.2423,-0.1427,-0.1348,-0.1599
10/06/2000,0:00:00,-3.5812,-2.1827,-0.7386,-0.2779,-0.173,-0.1348,-0.1599
10/06/2000,12:00:00,-3.32,-2.1158,-0.7998,-0.2576,-0.173,-0.1348,-0.1599
10/07/2000,0:00:00,-2.9141,-2.0334,-0.8456,-0.2982,-0.173,-0.1348,-0.1702
10/07/2000,12:00:00,-2.6185,-1.8534,-0.8659,-0.2779,-0.173,-0.1348,-0.1599
10/08/2000,0:00:00,-2.7584,-1.843,-0.9425,-0.3795,-0.173,-0.1348,-0.2261
10/08/2000,12:00:00,-3.2209,-1.9511,-0.9067,-0.3236,-0.173,-0.1348,-0.1599
10/09/2000,0:00:00,-3.3043,-2.1519,-0.968,-0.3389,-0.173,-0.1348,-0.1702
10/09/2000,12:00:00,-2.9141,-2.054,-1.0088,-0.3592,-0.173,-0.1348,-0.1702
10/10/2000,0:00:00,-2.7584,-1.9923,-1.0496,-0.3998,-0.173,-0.1348,-0.1905
10/10/2000,12:00:00,-2.6806,-1.91,-1.0855,-0.4202,-0.173,-0.1348,-0.1905
10/11/2000,0:00:00,-2.6185,-1.8534,-1.0496,-0.4202,-0.173,-0.1348,-0.1702
10/11/2000,12:00:00,-2.971,-1.8945,-1.065,-0.4405,-0.173,-0.1348,-0.1702
10/12/2000,0:00:00,-3.5548,-2.1519,-1.1213,-0.4865,-0.173,-0.1045,-0.2261
10/12/2000,12:00:00,-4.0531,-2.4252,-1.2135,-0.5422,-0.2036,-0.1348,-0.2514
10/13/2000,0:00:00,-4.3745,-2.6324,-1.2953,-0.5422,-0.1833,-0.1348,-0.2514
10/13/2000,12:00:00,-4.6601,-2.8396,-1.3926,-0.5829,-0.1833,-0.1045,-0.2261
10/14/2000,0:00:00,-4.8349,-3.0111,-1.5001,-0.6186,-0.173,-0.1348,-0.2514
10/14/2000,12:00:00,-5.133,-3.2191,-1.6437,-0.6647,-0.2036,-0.1348,-0.2667
10/15/2000,0:00:00,-5.1704,-3.3599,-1.7774,-0.7411,-0.2239,-0.1348,-0.287
10/15/2000,12:00:00,-5.133,-3.4225,-1.8289,-0.7411,-0.173,-0.1348,-0.1905
10/16/2000,0:00:00,-4.9467,-3.4642,-1.9523,-0.8277,-0.1833,-0.1045,-0.2514
10/16/2000,12:00:00,-5.2823,-3.5008,-2.009,-0.8684,-0.173,-0.1348,-0.2108
10/17/2000,0:00:00,-6.1042,-3.836,-2.1377,-0.9604,-0.1833,-0.1348,-0.2514
10/17/2000,12:00:00,-7.2648,-4.341,-2.3183,-1.0267,-0.1833,-0.1348,-0.2514
10/18/2000,0:00:00,-8.0562,-4.9394,-2.5824,-1.1238,-0.173,-0.1348,-0.2514
10/18/2000,12:00:00,-8.4588,-5.4462,-2.9349,-1.2874,-0.2239,-0.1348,-0.287
10/19/2000,0:00:00,-7.9172,-5.537,-3.2109,-1.4566,-0.2036,-0.1348,-0.2667
10/19/2000,12:00:00,-7.8117,-5.5637,-3.3986,-1.6156,-0.2239,-0.1348,-0.287
10/20/2000,0:00:00,-7.8117,-5.5852,-3.5031,-1.7644,-0.2239,-0.1348,-0.2667
10/20/2000,12:00:00,-8.0116,-5.7572,-3.6289,-1.8725,-0.2645,-0.1045,-0.2667
10/21/2000,0:00:00,-7.9894,-5.816,-3.7704,-2.0115,-0.2798,-0.1348,-0.2514
10/21/2000,12:00:00,-8.0952,-5.9455,-3.9173,-2.1608,-0.3814,-0.1451,-0.3227
10/22/2000,0:00:00,-7.5403,-5.8753,-4.0014,-2.2849,-0.4627,-0.1348,-0.3227
10/22/2000,12:00:00,-7.5403,-5.7033,-3.9855,-2.3621,-0.4984,-0.1348,-0.287
10/23/2000,0:00:00,-8.4195,-6.0317,-4.0855,-2.4502,-0.5847,-0.1348,-0.3073
10/23/2000,12:00:00,-8.616,-6.2911,-4.2174,-2.5279,-0.6408,-0.1348,-0.2667
10/24/2000,0:00:00,-8.7962,-6.4865,-4.4073,-2.6677,-0.748,-0.1348,-0.3073
10/24/2000,12:00:00,-8.9547,-6.6387,-4.5553,-2.8023,-0.8345,-0.1348,-0.287
10/25/2000,0:00:00,-9.0171,-6.8077,-4.7039,-2.948,-0.9672,-0.1348,-0.3227
10/25/2000,12:00:00,-8.678,-6.7912,-4.81,-3.0884,-1.0897,-0.1451,-0.3327
10/26/2000,0:00:00,-8.2291,-6.617,-4.8313,-3.156,-1.146,-0.1348,-0.3227
10/26/2000,12:00:00,-8.3185,-6.53,-4.8313,-3.2342,-1.2737,-0.1348,-0.3073
10/27/2000,0:00:00,-8.678,-6.704,-4.895,-3.2968,-1.3969,-0.1348,-0.3327
10/27/2000,12:00:00,-8.3185,-6.704,-4.9588,-3.4011,-1.4889,-0.1348,-0.3327
10/28/2000,0:00:00,-8.3299,-6.6605,-4.9801,-3.4377,-1.6068,-0.1348,-0.3327
10/28/2000,12:00:00,-8.5261,-6.7476,-5.0813,-3.532,-1.7303,-0.1451,-0.3683
10/29/2000,0:00:00,-8.8188,-6.895,-5.1187,-3.605,-1.8021,-0.1348,-0.348
10/29/2000,12:00:00,-9.6096,-7.2293,-5.252,-3.7152,-1.9102,-0.1451,-0.3683
10/30/2000,0:00:00,-9.3807,-7.4219,-5.4714,-3.82,-2.0337,-0.1654,-0.4089
10/30/2000,12:00:00,-9.1133,-7.3393,-5.541,-3.946,-2.1316,-0.1654,-0.4496
10/31/2000,0:00:00,-8.9095,-7.2787,-5.6215,-4.0669,-2.2966,-0.1857,-0.4853
10/31/2000,12:00:00,-9.3979,-7.4053,-5.6377,-4.1197,-2.3843,-0.201,-0.5309
11/01/2000,0:00:00,-10.2086,-7.7754,-5.8097,-4.241,-2.5087,-0.2416,-0.6127
11/01/2000,12:00:00,-10.933,-8.2653,-6.0525,-4.3887,-2.6329,-0.3229,-0.7091
11/02/2000,0:00:00,-10.7042,-8.4951,-6.3285,-4.579,-2.7987,-0.4602,-0.8114
11/02/2000,12:00:00,-10.3018,-8.4054,-6.4644,-4.7645,-2.9596,-0.6487,-0.9183
11/03/2000,0:00:00,-10.1335,-8.3886,-6.5296,-4.8763,-3.1263,-0.9545,-1.0358
11/03/2000,12:00:00,-9.7815,-8.243,-6.5514,-4.9613,-3.2564,-1.3382,-1.1637
11/04/2000,0:00:00,-9.5924,-8.0869,-6.5132,-5.0464,-3.4024,-1.7073,-1.3069
11/04/2000,12:00:00,-9.7702,-8.0869,-6.5132,-5.1051,-3.5123,-2.0728,-1.4912
11/05/2000,0:00:00,-9.9831,-8.2207,-6.5949,-5.153,-3.6378,-2.3668,-1.6913
11/05/2000,12:00:00,-10.3482,-8.4334,-6.682,-5.2545,-3.7742,-2.5533,-1.856
11/06/2000,0:00:00,-10.5054,-8.6299,-6.8513,-5.3399,-3.8422,-2.6932,-1.9639
11/06/2000,12:00:00,-10.5054,-8.6919,-6.9499,-5.4739,-3.9682,-2.8074,-2.1185
11/07/2000,0:00:00,-10.933,-8.8782,-7.076,-5.5864,-4.1102,-2.932,-2.2112
11/07/2000,12:00:00,-11.7996,-9.3035,-7.2957,-5.7099,-4.2262,-3.0724,-2.294
11/08/2000,0:00:00,-12.5916,-9.8587,-7.6049,-5.9255,-4.3475,-3.1817,-2.4281
11/08/2000,12:00:00,-12.6408,-10.1823,-7.9045,-6.1361,-4.4794,-3.2808,-2.4749
11/09/2000,0:00:00,-12.5429,-10.3446,-8.1774,-6.3797,-4.6862,-3.4324,-2.6092
11/09/2000,12:00:00,-12.6224,-10.4086,-8.3006,-6.5321,-4.8187,-3.516,-2.6768
11/10/2000,0:00:00,-14.1073,-10.9469,-8.5868,-6.7718,-5.0261,-3.7201,-2.8114
11/10/2000,12:00:00,-15.5507,-11.8858,-9.0163,-7.0127,-5.1752,-3.846,-2.9309
11/11/2000,0:00:00,-16.1931,-12.5811,-9.5407,-7.3422,-5.3835,-3.9879,-3.0559
11/11/2000,12:00:00,-16.374,-12.9548,-10.0006,-7.696,-5.6301,-4.1617,-3.1651
11/12/2000,0:00:00,-16.2133,-13.1272,-10.2965,-8.007,-5.8344,-4.3304,-3.2799
11/12/2000,12:00:00,-16.24,-13.2512,-10.5586,-8.2693,-6.1204,-4.5206,-3.4468
11/13/2000,0:00:00,-16.1131,-13.3256,-10.7401,-8.5218,-6.3642,-4.7485,-3.6141
11/13/2000,12:00:00,-16.7114,-13.5682,-10.8813,-8.6793,-6.5761,-4.9188,-3.782
11/14/2000,0:00:00,-17.3199,-13.9694,-11.1586,-8.9055,-6.7668,-5.1052,-3.9289
11/14/2000,12:00:00,-17.5135,-14.2225,-11.4078,-9.1095,-6.9308,-5.2759,-4.076
11/15/2000,0:00:00,-17.6803,-14.4259,-11.5985,-9.3315,-7.1445,-5.4579,-4.1709
11/15/2000,12:00:00,-17.9183,-14.637,-11.8442,-9.5604,-7.3644,-5.6242,-4.3555
11/16/2000,0:00:00,-17.8273,-14.7847,-12.0126,-9.721,-7.5354,-5.7962,-4.5034
11/16/2000,12:00:00,-17.1616,-14.6626,-12.1514,-9.9108,-7.7182,-5.9526,-4.6516
11/17/2000,0:00:00,-16.5354,-14.3941,-12.1091,-10.0206,-7.868,-6.1038,-4.7948
11/17/2000,12:00:00,-16.5018,-14.2096,-12.0367,-10.0843,-8.0014,-6.2553,-4.9599
11/18/2000,0:00:00,-16.2133,-14.1212,-12.0126,-10.096,-8.0905,-6.3857,-5.0929
11/18/2000,12:00:00,-15.5507,-13.8251,-11.9825,-10.1423,-8.1798,-6.4997,-5.2261
11/19/2000,0:00:00,-14.8996,-13.4685,-11.7962,-10.1192,-8.2637,-6.6249,-5.349
11/19/2000,12:00:00,-14.4249,-13.1458,-11.6282,-10.0843,-8.3029,-6.7121,-5.483
11/20/2000,0:00:00,-13.9745,-12.777,-11.4195,-9.9744,-8.2915,-6.7722,-5.5097
11/20/2000,12:00:00,-14.234,-12.6363,-11.2533,-9.8821,-8.2915,-6.8378,-5.6331
11/21/2000,0:00:00,-14.8286,-12.826,-11.2176,-9.8417,-8.2915,-6.8707,-5.7032
11/21/2000,12:00:00,-15.6493,-13.1953,-11.3661,-9.8647,-8.2915,-6.9087,-5.7835
11/22/2000,0:00:00,-16.24,-13.612,-11.5746,-9.957,-8.3477,-6.9748,-5.8322
11/22/2000,12:00:00,-16.1397,-13.8251,-11.784,-10.0843,-8.4542,-7.024,-5.9184
11/23/2000,0:00:00,-15.3935,-13.6743,-11.8922,-10.2062,-8.544,-7.1063,-6.0046
11/23/2000,12:00:00,-14.6937,-13.3256,-11.784,-10.2526,-8.6115,-7.1888,-6.0641
11/24/2000,0:00:00,-14.3548,-13.0165,-11.6282,-10.2294,-8.651,-7.2602,-6.1668
11/24/2000,12:00:00,-14.412,-12.8811,-11.5327,-10.1594,-8.651,-7.3262,-6.1991
11/25/2000,0:00:00,-14.5463,-12.838,-11.4374,-10.1192,-8.6624,-7.3594,-6.2804
11/25/2000,12:00:00,-15.003,-13.0286,-11.4613,-10.1192,-8.679,-7.3923,-6.3511
11/26/2000,0:00:00,-15.2041,-13.1705,-11.5566,-10.1594,-8.7015,-7.4585,-6.4108
11/26/2000,12:00:00,-15.2955,-13.2512,-11.5985,-10.2062,-8.7466,-7.4972,-6.476
11/27/2000,0:00:00,-15.0807,-13.276,-11.6521,-10.2815,-8.8258,-7.5414,-6.5248
11/27/2000,12:00:00,-14.7451,-13.1705,-11.676,-10.299,-8.8373,-7.5914,-6.5847
11/28/2000,0:00:00,-14.6487,-13.0779,-11.6282,-10.299,-8.8992,-7.6578,-6.65
11/28/2000,12:00:00,-14.5719,-13.0165,-11.6106,-10.3223,-8.9444,-7.7131,-6.7154
11/29/2000,0:00:00,-14.4437,-12.9302,-11.5746,-10.3223,-8.9674,-7.7465,-6.7809
11/29/2000,12:00:00,-14.7965,-12.9979,-11.5985,-10.3223,-9.0127,-7.8131,-6.841
11/30/2000,0:00:00,-15.2301,-13.2139,-11.6282,-10.3455,-9.0127,-7.8298,-6.8629
11/30/2000,12:00:00,-15.3477,-13.2943,-11.7239,-10.3921,-9.0239,-7.8743,-6.8958
12/01/2000,0:00:00,-16.0463,-13.6243,-11.8922,-10.4677,-9.109,-7.9019,-6.9615
12/01/2000,12:00:00,-16.5894,-14.0136,-12.0849,-10.6021,-9.1716,-7.9632,-7.0218
12/02/2000,0:00:00,-17.1616,-14.4259,-12.3452,-10.7426,-9.2626,-8.03,-7.0656
12/02/2000,12:00:00,-17.7082,-14.8294,-12.638,-10.9074,-9.3709,-8.0969,-7.1534
12/03/2000,0:00:00,-17.8273,-15.0686,-12.84,-11.1196,-9.4739,-8.1862,-7.1919
12/03/2000,12:00:00,-18.1366,-15.3286,-13.1049,-11.2795,-9.6514,-8.2647,-7.2633
12/04/2000,0:00:00,-18.7427,-15.6961,-13.3467,-11.4876,-9.7545,-8.3936,-7.3679
12/04/2000,12:00:00,-19.4928,-16.1536,-13.6087,-11.6546,-9.9217,-8.5058,-7.4561
12/05/2000,0:00:00,-19.8784,-16.6033,-13.9608,-11.9369,-10.1065,-8.6408,-7.5778
12/05/2000,12:00:00,-20.2685,-16.9495,-14.3031,-12.1722,-10.2748,-8.7706,-7.6608
12/06/2000,0:00:00,-20.7252,-17.3822,-14.642,-12.445,-10.4784,-8.9292,-7.7938
12/06/2000,12:00:00,-21.1573,-17.7784,-14.9513,-12.7319,-10.6945,-9.0935,-7.9161
12/07/2000,0:00:00,-21.4621,-18.0377,-15.2177,-12.9348,-10.8825,-9.2244,-8.0161
12/07/2000,12:00:00,-21.9136,-18.4131,-15.5515,-13.1881,-11.0946,-9.39,-8.1667
12/08/2000,0:00:00,-22.3966,-18.7854,-15.8418,-13.4553,-11.2543,-9.5673,-8.2784
12/08/2000,12:00:00,-22.7885,-19.1767,-16.1616,-13.7303,-11.5098,-9.7163,-8.4411
12/09/2000,0:00:00,-23.1111,-19.5289,-16.5107,-14.0328,-11.7247,-9.941,-8.6153
12/09/2000,12:00:00,-22.1298,-19.4478,-16.7273,-14.261,-11.9347,-10.1032,-8.7335
12/10/2000,0:00:00,-21.3994,-19.097,-16.7273,-14.3945,-12.1338,-10.283,-8.8694
12/10/2000,12:00:00,-21.1884,-18.8936,-16.673,-14.4971,-12.3214,-10.475,-9.0279
12/11/2000,0:00:00,-21.111,-18.7854,-16.6392,-14.5416,-12.4245,-10.6271,-9.1868
12/11/2000,12:00:00,-21.0023,-18.7566,-16.6597,-14.6252,-12.583,-10.7735,-9.3578
12/12/2000,0:00:00,-21.3368,-18.8142,-16.6597,-14.6765,-12.6627,-10.8443,-9.4608
12/12/2000,12:00:00,-21.6357,-19.0094,-16.7273,-14.7473,-12.7361,-10.962,-9.5523
12/13/2000,0:00:00,-21.8895,-19.2059,-16.8977,-14.831,-12.8156,-11.0742,-9.7011
12/13/2000,12:00:00,-21.3368,-19.1552,-16.9456,-14.9279,-12.9139,-11.2041,-9.7817
12/14/2000,0:00:00,-20.9405,-18.8719,-16.8977,-14.9733,-12.9756,-11.2041,-9.8738
12/14/2000,12:00:00,-21.1573,-18.8936,-16.8839,-14.986,-13.0556,-11.2814,-9.9661
12/15/2000,0:00:00,-21.4621,-19.0094,-16.9729,-15.0574,-13.1544,-11.406,-10.0934
12/15/2000,12:00:00,-21.5565,-19.1767,-17.0757,-15.1549,-13.2351,-11.5431,-10.1685
12/16/2000,0:00:00,-20.8788,-19.0384,-17.096,-15.1942,-13.3034,-11.5971,-10.2617
12/16/2000,12:00:00,-20.5109,-18.7137,-16.9729,-15.1809,-13.3282,-11.6147,-10.3314
12/17/2000,0:00:00,-20.7559,-18.692,-16.8977,-15.1809,-13.3714,-11.7104,-10.4245
12/17/2000,12:00:00,-20.8632,-18.7424,-16.8977,-15.1809,-13.4276,-11.7827,-10.5001
12/18/2000,0:00:00,-20.84,-18.7424,-16.9183,-15.2463,-13.5024,-11.8965,-10.5878
12/18/2000,12:00:00,-21.0023,-18.7854,-16.9456,-15.2463,-13.5273,-11.945,-10.6522
12/19/2000,0:00:00,-21.0876,-18.8142,-16.9183,-15.2202,-13.5273,-11.9209,-10.6814
12/19/2000,12:00:00,-20.7866,-18.7424,-16.9456,-15.2202,-13.5273,-11.969,-10.7517
12/20/2000,0:00:00,-20.6946,-18.7137,-16.9456,-15.2655,-13.5834,-12.0232,-10.8163
12/20/2000,12:00:00,-20.1553,-18.5272,-16.8977,-15.2985,-13.6334,-12.0956,-10.8517
12/21/2000,0:00:00,-19.574,-18.1296,-16.7273,-15.1942,-13.5711,-12.0473,-10.8929
12/21/2000,12:00:00,-19.968,-18.101,-16.6188,-15.1809,-13.6084,-12.1379,-10.94
12/22/2000,0:00:00,-20.6635,-18.285,-16.6188,-15.1353,-13.5711,-12.1379,-10.9871
12/22/2000,12:00:00,-21.2743,-18.606,-16.7273,-15.1549,-13.5711,-12.1562,-11.0343
12/23/2000,0:00:00,-21.6196,-18.9226,-16.8839,-15.2202,-13.5834,-12.1923,-11.0343
